url,url_length,num_dots,num_slashes,num_hyphens,has_https,has_ip,kw_login,kw_verify,kw_update,kw_secure,kw_account,label
doctorsantis.cl/images/00/8ab77fdc04514dd52425f22a239b497b/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,158,2,4,1,0,0,1,0,0,0,0,1
securiteinfo.com,16,1,0,0,0,0,0,0,0,0,0,0
mist.com,8,1,0,0,0,0,0,0,0,0,0,0
pingsplat.net,13,1,0,0,0,0,0,0,0,0,0,0
allianz.co,10,1,0,0,0,0,0,0,0,0,0,0
adguard.info,12,1,0,0,0,0,0,0,0,0,0,0
elogic.it,9,1,0,0,0,0,0,0,0,0,0,0
ultiproservices.com,19,1,0,0,0,0,0,0,0,0,0,0
pittsburghsportsdailybulletin.wordpress.com/2011/11/14/edmund-nelson-steelers-defensive-lineman-1982-1987-steelers-commentator/,127,2,5,8,0,0,0,0,0,0,0,1
maxsun435.online,16,1,0,0,0,0,0,0,0,0,0,0
ndftg.co.uk,11,2,0,0,0,0,0,0,0,0,0,1
overshootday.org,16,1,0,0,0,0,0,0,0,0,0,0
pages.foton.be/catalog,22,2,1,0,0,0,0,0,0,0,0,1
linkedin.com/pub/dir/pierre/desjardins,38,1,4,0,0,0,0,0,0,0,0,1
wearenotmartha.com,18,1,0,0,0,0,0,0,0,0,0,0
http://www.alorenademalaga.com/index.php/aceituna-alorena/la-variedad,69,3,5,2,0,0,0,0,0,0,0,1
gazette.com,11,1,0,0,0,0,0,0,0,0,0,0
stadt-brandenburg.de,20,1,0,1,0,0,0,0,0,0,0,0
tengahealthcare.com,19,1,0,0,0,0,0,0,0,0,0,0
sozialgerichtsbarkeit.de,24,1,0,0,0,0,0,0,0,0,0,0
famouspeoplebiographyguide.com/athlete/tennis/andy-roddick/Andy-Roddick-Facts.html,82,2,4,3,0,0,0,0,0,0,0,1
wiki.answers.com/Q/Where_is_the_Expo_67,39,2,2,0,0,0,0,0,0,0,0,1
filmy4waps.pro,14,1,0,0,0,0,0,0,0,0,0,0
kupahrej.cz,11,1,0,0,0,0,0,0,0,0,0,0
http://www.briard-stark.de/index.php,36,3,3,1,0,0,0,0,0,0,0,1
www.bixoft.nl/english/license.htm,33,3,2,0,0,0,0,0,0,0,0,1
hotmart.host,12,1,0,0,0,0,0,0,0,0,0,0
linkedin.com/company/universal-pictures,39,1,2,1,0,0,0,0,0,0,0,1
u2678.cn,8,1,0,0,0,0,0,0,0,0,0,0
geology.com/county-map/ohio.shtml,33,2,2,1,0,0,0,0,0,0,0,1
www.meredy.com/themes.html,26,3,1,0,0,0,0,0,0,0,0,1
creditcards.com/credit-card-news/expert-qa-bankruptcy-attorney-ted-connolly-1272.php,84,2,2,8,0,0,0,0,0,0,0,1
bramzq9.com,11,1,0,0,0,0,0,0,0,0,0,0
archives.ncdcr.gov/ffc/Flight/Aviation/MAIN_PAGE.html,53,3,4,0,0,0,0,0,0,0,0,1
cielopremiosferias2013.allalla.com/cadastro/seguro1.html?id=Z0IASP7DWTGUOFAFYOPSJHEWKFCI5Q741PDSEK6ADM632FH158TNO8J9MWRQNXTNN8F2RLC69I8AYPA3W4PKA0TW6KNSIGG7OV8FHKLP3SZ1IA3EDSZN2TK8D91WPG3DCATUUEJX8JYPU158T4VVWG3AO48DJ0QWKKQF,224,3,2,0,0,0,0,0,0,0,0,1
mnogochat.com,13,1,0,0,0,0,0,0,0,0,0,0
grandhotel.com,14,1,0,0,0,0,0,0,0,0,0,0
mongolia-expeditions.com,24,1,0,1,0,0,0,0,0,0,0,0
parsipress.ir,13,1,0,0,0,0,0,0,0,0,0,0
connect.in.com/pierrette-alarie/profile-223719.html,51,3,2,2,0,0,0,0,0,0,0,1
myfirstname.rocks,17,1,0,0,0,0,0,0,0,0,0,0
smmretail.ru,12,1,0,0,0,0,0,0,0,0,0,0
servo.link,10,1,0,0,0,0,0,0,0,0,0,0
garyswine.com,13,1,0,0,0,0,0,0,0,0,0,0
haghighatemahz.com,18,1,0,0,0,0,0,0,0,0,0,0
meo.fr,6,1,0,0,0,0,0,0,0,0,0,0
highgear.app,12,1,0,0,0,0,0,0,0,0,0,0
familytreemaker.genealogy.com/users/k/e/n/Glenn--Kennedy/WEBSITE-0001/UHP-Index.html,84,3,7,4,0,0,0,0,0,0,0,1
randu.lt,8,1,0,0,0,0,0,0,0,0,0,0
biodiversitylibrary.org/item/113350,35,1,2,0,0,0,0,0,0,0,0,1
ostroapi.com,12,1,0,0,0,0,0,0,0,0,0,0
55sim.xyz,9,1,0,0,0,0,0,0,0,0,0,0
eventim.com.br,14,2,0,0,0,0,0,0,0,0,0,0
http://www.gsmkamera.hu/index.php?page=shop.ask&flypage=flypage.tpl&product_id=3&category_id=1&option=com_virtuemart&Itemid=7,125,5,3,0,0,0,0,0,0,0,0,1
http://www.kst365.com/js/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;amp;bjurezwamp;ssl=0&amp;amp;dest,124,5,8,0,0,0,1,0,0,1,0,1
miawbet121.com,14,1,0,0,0,0,0,0,0,0,0,0
pioneermemorial.org/,20,1,1,0,0,0,0,0,0,0,0,1
ling.umontreal.ca/lhomme/mcl-eng.html,37,3,2,1,0,0,0,0,0,0,0,1
flixster.com/actor/genevieve-bujold-photos,42,1,2,2,0,0,0,0,0,0,0,1
muebles1click.com,17,1,0,0,0,0,0,0,0,0,0,0
alador.space,12,1,0,0,0,0,0,0,0,0,0,0
dumbalag.com,12,1,0,0,0,0,0,0,0,0,0,0
georgiapower.com,16,1,0,0,0,0,0,0,0,0,0,0
articles.sfgate.com/2011-08-07/entertainment/29857602_1_oakland-raiders-new-owners-sound-management,99,2,3,7,0,0,0,0,0,0,0,1
www.surfsidesoftware.com/product_lighthouse.htm,47,3,1,0,0,0,0,0,0,0,0,1
hieuthoi.com,12,1,0,0,0,0,0,0,0,0,0,1
skybluehockey.wordpress.com/2011/10/21/next-in-sky-blue-hockey-22nd23rd-oct/,76,2,5,6,0,0,0,0,0,0,0,1
cakehr.biz,10,1,0,0,0,0,0,0,0,0,0,0
techcrunch.com/2011/09/30/disney-mobile-japan-announces-two-cute-android-phones/,80,1,5,7,0,0,0,0,0,0,0,1
plando.co.il,12,2,0,0,0,0,0,0,0,0,0,0
rosnefteflot.ru,15,1,0,0,0,0,0,0,0,0,0,0
desocialekaart.be,17,1,0,0,0,0,0,0,0,0,0,0
https://toulousa.com/omg/432EYJSFYHMS.exe,41,2,4,0,1,0,0,0,0,0,0,1
kogetsu-ec.com,14,1,0,1,0,0,0,0,0,0,0,0
en.wikipedia.org/wiki/Mark_Bergman,34,2,2,0,0,0,0,0,0,0,0,1
canceledpayment.com,19,1,0,0,0,0,0,0,0,0,0,1
animevsub.onl,13,1,0,0,0,0,0,0,0,0,0,0
tmi.me/hJKsv,12,1,1,0,0,0,0,0,0,0,0,1
gremmert.com/getperson.php?personID=I22796&tree=ardeneva,56,2,1,0,0,0,0,0,0,0,0,1
begroup.team,12,1,0,0,0,0,0,0,0,0,0,0
opus1.io,8,1,0,0,0,0,0,0,0,0,0,0
epochio.com,11,1,0,0,0,0,0,0,0,0,0,0
detroitwheelandtire.com,23,1,0,0,0,0,0,0,0,0,0,0
evolve-rp.net,13,1,0,1,0,0,0,0,0,0,0,0
http://osheoufhusheoghuesd.ru/m.exe,35,2,3,0,0,0,0,0,0,0,0,1
scoalanoua.ro,13,1,0,0,0,0,0,0,0,0,0,0
http://www.schuetzenverein-beelen.de/x.txt,42,3,3,1,0,0,0,0,0,0,0,1
http://www.eidondigitalgallery.it/index.php?option=com_content&view=article&id=78&Itemid=82&limitstart=2,104,3,3,0,0,0,0,0,0,0,0,1
onlinebooks.library.upenn.edu/authors.html,42,4,1,0,0,0,0,0,0,0,0,1
sql.com.my,10,2,0,0,0,0,0,0,0,0,0,0
datacredito3.com,16,1,0,0,0,0,0,0,0,0,0,0
houstoncountyga.org,19,1,0,0,0,0,0,0,0,0,0,0
spbrelax.one,12,1,0,0,0,0,0,0,0,0,0,0
textmark.ru,11,1,0,0,0,0,0,0,0,0,0,0
toysoldiersforsale.net/grenadier-guard/,39,1,2,1,0,0,0,0,0,0,0,1
chicagoairbrushsupply.com/kufx4aist.html,40,2,1,0,0,0,0,0,0,0,0,1
http://gleitschirmfluege.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL2dsZWl0c2NoaXJtZmx1ZWdlLmNvbS9kYXMtZmx1Z2dlYmlldC84LXNjaGxlY2h0ZXMtd2V0dGVyLXp3aW5ndC16dXItcGF1c2U=,185,2,5,0,0,0,0,0,0,0,0,1
cruisedesk.com,14,1,0,0,0,0,0,0,0,0,0,0
huntoffice.co.uk,16,2,0,0,0,0,0,0,0,0,0,0
myguestlist.com.au,18,2,0,0,0,0,0,0,0,0,0,0
dubvee.org,10,1,0,0,0,0,0,0,0,0,0,0
http://jssk.de/index.php?option=com_content&view=article&id=4:studienarbeit&catid=3:studienarbeit&Itemid=4,106,2,3,0,0,0,0,0,0,0,0,1
http://www.fdp-muenchen-west.de/index.php?option=com_content&view=article&id=177&Itemid=29,90,3,3,2,0,0,0,0,0,0,0,1
collegeprofiles.com/loyolacollege.html,38,2,1,0,0,0,0,0,0,0,0,1
www.cumbria-industries.org.uk/rusland.htm,41,4,1,1,0,0,0,0,0,0,0,1
http://thechive.com/2015/03/23/reload-for-another-workweek-with-some-uplifting-flbp-45-photos/,94,1,7,9,0,0,0,0,0,0,0,1
sanlioglubilisim.com.tr,23,2,0,0,0,0,0,0,0,0,0,0
kumarans.org,12,1,0,0,0,0,0,0,0,0,0,0
casinoserver.net/wp-includes/8102022121/143493053/,50,1,4,1,0,0,0,0,0,0,0,1
ancient8.gg,11,1,0,0,0,0,0,0,0,0,0,0
druglibrary.org/schaffer/library/studies/ledain/ldctoc.html,59,2,5,0,0,0,0,0,0,0,0,1
diystompboxes.com,17,1,0,0,0,0,0,0,0,0,0,0
torrentcrazy.com/e16/torrents/enslaved-odyssey-to-the-west-official-soundtrack,78,1,3,6,0,0,0,0,0,0,0,1
dadinthebox.com/old_aol.1.3/?Lis=10&amp;Login&amp;LigertID=1993745&amp;us=1,75,3,2,0,0,0,1,0,0,0,0,1
kat.ph/cattle-decapitation-the-harvest-floor-2009-t2040306.html,63,2,1,6,0,0,0,0,0,0,0,1
123people.ca/s/chantal+derome,29,1,2,0,0,0,0,0,0,0,0,1
pooterland.com/index2/looking_glass/tom_constanten/tom_constanten.html,70,2,4,0,0,0,0,0,0,0,0,1
villagevoice.com/related/to/Dov+Charney/,40,1,4,0,0,0,0,0,0,0,0,1
www.jupiter-ace.co.uk/emulators_win.html#spudace,48,4,1,1,0,0,0,0,0,0,0,1
saibabaofindia.com/mr-Isaac-tigrett-video-talk-given-in-dallas-usa.htm,70,2,1,8,0,0,0,0,0,0,0,1
http://pornsharing.com/beautiful-girl-daisy-summers-shows-off-her-curves-outside_v78028,87,1,3,8,0,0,0,0,0,0,0,1
hupso.com,9,1,0,0,0,0,0,0,0,0,0,0
lordfilm-rq.ru,14,1,0,1,0,0,0,0,0,0,0,0
parimatch-bet.in,16,1,0,1,0,0,0,0,0,0,0,0
conbridge.co.kr,15,2,0,0,0,0,0,0,0,0,0,0
vhcanada.com,12,1,0,0,0,0,0,0,0,0,0,0
pipl.com/directory/name/Dix/Ralph,33,1,4,0,0,0,0,0,0,0,0,1
webmavens.com,13,1,0,0,0,0,0,0,0,0,0,0
heroturko.com/sound/72143-lhasa-de-sela-lhasa.html,50,2,2,4,0,0,0,0,0,0,0,1
zeus4dlogin.org,15,1,0,0,0,0,1,0,0,0,0,0
akcdn.net,9,1,0,0,0,0,0,0,0,0,0,0
dg-club.co.in,13,2,0,1,0,0,0,0,0,0,0,0
iconvehicledynamics.com,23,1,0,0,0,0,0,0,0,0,0,0
randexpr.com/css/123659854/12568954120/security/login.php,57,2,5,0,0,0,1,0,0,0,0,1
88x666.com,10,1,0,0,0,0,0,0,0,0,0,0
zurich.es,9,1,0,0,0,0,0,0,0,0,0,0
triolan.net,11,1,0,0,0,0,0,0,0,0,0,0
umwelt-online.de,16,1,0,1,0,0,0,0,0,0,0,0
divar.dev,9,1,0,0,0,0,0,0,0,0,0,0
mega-sim.de,11,1,0,1,0,0,0,0,0,0,0,0
flowlinesnow.com,16,1,0,0,0,0,0,0,0,0,0,0
tecnofacil.com.gt,17,2,0,0,0,0,0,0,0,0,0,0
pipl.com/directory/people/Thomas/Diamante,41,1,4,0,0,0,0,0,0,0,0,1
luggo.com.br,12,2,0,0,0,0,0,0,0,0,0,0
reaqta.io,9,1,0,0,0,0,0,0,0,0,0,0
thefullwiki.org/The_Roots,25,1,1,0,0,0,0,0,0,0,0,1
trisquel.info,13,1,0,0,0,0,0,0,0,0,0,0
isthisyour.name/directory/fullnames/fe~bowser.htm,49,2,3,0,0,0,0,0,0,0,0,1
en.wikipedia.org/wiki/Abdul_Alim_Musa,37,2,2,0,0,0,0,0,0,0,0,1
dallasnews.com/entertainment/books/20110912-book-reviews-americas-quarterback-by-keith-dunnavant-and-lombardi-and-landry-by-ernie-palladino.ece,143,2,3,14,0,0,0,0,0,0,0,1
robben-island.org.za,20,2,0,1,0,0,0,0,0,0,0,0
michigan.hometownlocator.com/mi/osceola/sears.cfm,49,3,3,0,0,0,0,0,0,0,0,1
llm-guide.com,13,1,0,1,0,0,0,0,0,0,0,0
ns3web.org,10,1,0,0,0,0,0,0,0,0,0,0
diocesismalaga.es,17,1,0,0,0,0,0,0,0,0,0,0
http://goldenheart.com.mx/compra-de-oro/index.php?option=com_contact&view=contact&id=2&Itemid=236,97,3,4,2,0,0,0,0,0,0,0,1
minsk-kot.ru,12,1,0,1,0,0,0,0,0,0,0,0
adidas.com.hk,13,2,0,0,0,0,0,0,0,0,0,0
www.rivermill.org/Pages/history.html,36,3,2,0,0,0,0,0,0,0,0,1
buildzoom.com,13,1,0,0,0,0,0,0,0,0,0,0
fiestamericanatravelty.com,26,1,0,0,0,0,0,0,0,0,0,0
http://nypost.com/2015/05/12/the-surprising-truth-about-the-bible-modern-bigotry/?share=email,93,1,7,7,0,0,0,0,0,0,0,1
distrisantiago.es,17,1,0,0,0,0,0,0,0,0,0,0
games.goodhousekeeping.com/,27,2,1,0,0,0,0,0,0,0,0,1
takr.xyz,8,1,0,0,0,0,0,0,0,0,0,0
cclaw.org.cn,12,2,0,0,0,0,0,0,0,0,0,0
rookiestars.com/hockey/hockey-1995-1999/,40,1,3,2,0,0,0,0,0,0,0,1
eshwaricottage.in/test/creadit.php,34,2,2,0,0,0,0,0,0,0,0,1
yourtv.com.au,13,2,0,0,0,0,0,0,0,0,0,0
nargileshop.de,14,1,0,0,0,0,0,0,0,0,0,0
freedomx.net,12,1,0,0,0,0,0,0,0,0,0,0
paulmobley.com/usc1/index.html,30,2,2,0,0,0,0,0,0,0,0,1
davidalancone.blogspot.com/,27,2,1,0,0,0,0,0,0,0,0,1
https://www.tvr.cl/nakideeda/alrt/indexconfirm.php,50,3,5,0,1,0,0,0,0,0,0,1
injuhg.com,10,1,0,0,0,0,0,0,0,0,0,1
prichernomorie.com.ua,21,2,0,0,0,0,0,0,0,0,0,0
educations.es,13,1,0,0,0,0,0,0,0,0,0,0
http://babal.net/books/view/1334/%D8%AA%D8%B9%D9%84%D9%85-%D8%AA%D9%86%D8%B5%D9%8A%D8%A8-%D8%A7%D9%84%D9%84%D9%8A%D9%86%D9%83%D8%B3-%D8%B1%D9%8A%D8%AA-%D9%87%D8%A7%D8%AA-8,171,1,6,5,0,0,0,0,0,0,0,1
http://bdnews24.com/health/2015/05/14/how-dna-sequencing-is-transforming-the-hunt-for-new-drugs,95,1,7,9,0,0,0,0,0,0,0,1
charliegraingers.com,20,1,0,0,0,0,0,0,0,0,0,0
femscat.com,11,1,0,0,0,0,0,0,0,0,0,0
inventaa.in,11,1,0,0,0,0,0,0,0,0,0,0
q9game.bet,10,1,0,0,0,0,0,0,0,0,0,0
zhanyueyy.com,13,1,0,0,0,0,0,0,0,0,0,0
abhibus.com,11,1,0,0,0,0,0,0,0,0,0,0
kiteexch.live,13,1,0,0,0,0,0,0,0,0,0,0
dnscek.com,10,1,0,0,0,0,0,0,0,0,0,0
adau.net.id,11,2,0,0,0,0,0,0,0,0,0,0
clubhouse.ca,12,1,0,0,0,0,0,0,0,0,0,0
fivefish.org,12,1,0,0,0,0,0,0,0,0,0,0
foxporn.tv,10,1,0,0,0,0,0,0,0,0,0,0
gak.co.uk,9,2,0,0,0,0,0,0,0,0,0,0
betsnationprox.com,18,1,0,0,0,0,0,0,0,0,0,0
classmates.com/directory/public/memberprofile/list.htm?regId=7116343746,71,2,4,0,0,0,0,0,0,0,0,1
pastehtml.com/view/bow7vyrtq.html,33,2,2,0,0,0,0,0,0,0,0,1
myheritage.sk,13,1,0,0,0,0,0,0,0,0,0,0
www.darkbrothers.yoyo.pl/,25,3,1,0,0,0,0,0,0,0,0,1
tetakawi.com,12,1,0,0,0,0,0,0,0,0,0,0
flogarden.ru/wp-includes/js/thickbox/co-operativeinvestments.co.uk.htm,70,4,4,2,0,0,0,0,0,0,0,1
nic.glass,9,1,0,0,0,0,0,0,0,0,0,0
goodreads.com/author/show/209683.Cherie_Carter_Scott,52,2,3,0,0,0,0,0,0,0,0,1
sfmctest.com,12,1,0,0,0,0,0,0,0,0,0,0
naturecan-fitness.jp,20,1,0,1,0,0,0,0,0,0,0,0
stressfreecarrental.com,23,1,0,0,0,0,0,0,0,0,0,0
youngadventuress.com,20,1,0,0,0,0,0,0,0,0,0,0
sanita.puglia.it,16,2,0,0,0,0,0,0,0,0,0,0
skfglglqvi.net,14,1,0,0,0,0,0,0,0,0,0,0
imdb.com/name/nm0232574/,24,1,3,0,0,0,0,0,0,0,0,1
dailino3.cn,11,1,0,0,0,0,0,0,0,0,0,0
imdb.com/name/nm0634368/,24,1,3,0,0,0,0,0,0,0,0,1
vandebron.nl,12,1,0,0,0,0,0,0,0,0,0,0
conexaoplaneta.com.br,21,2,0,0,0,0,0,0,0,0,0,0
kagifeedback.org,16,1,0,0,0,0,0,0,0,0,0,0
yosemite.epa.gov/opa/admpress.nsf/b1ab9f485b098972852562e7004dc686/3bf48e43351e730d85256b2100644bb0?OpenDocument,112,3,4,0,0,0,0,0,0,0,0,1
sugarrush-demo.com,18,1,0,1,0,0,0,0,0,0,0,0
aauw.org,8,1,0,0,0,0,0,0,0,0,0,0
http://appelboerderij.nl/kampeerboerderij-/1-kampeerboerderij/detail/50-appelboerderij0004,90,1,6,3,0,0,0,0,0,0,0,1
laptopmag.com/,14,1,1,0,0,0,0,0,0,0,0,1
worldkast.net,13,1,0,0,0,0,0,0,0,0,0,0
http://naturescompound.com/index.php?option=com_content&view=article&id=3&Itemid=6,82,2,3,0,0,0,0,0,0,0,0,1
wjcasino125.com,15,1,0,0,0,0,0,0,0,0,0,0
domesticmilfs.com,17,1,0,0,0,0,0,0,0,0,0,0
linkedin.com/pub/robert-mcnamara/2/512/ba6,42,1,5,1,0,0,0,0,0,0,0,1
courier-journal.com/article/20111115/SPORTS11/311150065/Recruiting-Insider-Arkansas-top-20-prospect-Archie-Goodwin-signs-Kentucky-basketball,140,1,5,11,0,0,0,0,0,0,0,1
songteksten.net,15,1,0,0,0,0,0,0,0,0,0,0
cjonline.com,12,1,0,0,0,0,0,0,0,0,0,0
kowsar-hospital.ir,18,1,0,1,0,0,0,0,0,0,0,0
abruzzoweb.it,13,1,0,0,0,0,0,0,0,0,0,0
theatreroyal.org.uk,19,2,0,0,0,0,0,0,0,0,0,0
m24.com.uy,10,2,0,0,0,0,0,0,0,0,0,0
citycard.ru,11,1,0,0,0,0,0,0,0,0,0,0
arcadiaanalytics.com,20,1,0,0,0,0,0,0,0,0,0,0
campinglerici.com/english/,26,1,2,0,0,0,0,0,0,0,0,1
vmlr4.com,9,1,0,0,0,0,0,0,0,0,0,0
pornxp.eu,9,1,0,0,0,0,0,0,0,0,0,0
smartwatermagazine.com,22,1,0,0,0,0,0,0,0,0,0,0
eracrc.com/agents.html,22,2,1,0,0,0,0,0,0,0,0,1
georgeatwood.com,16,1,0,0,0,0,0,0,0,0,0,0
absoluteastronomy.com/topics/NBC_Weather_Plus,45,1,2,0,0,0,0,0,0,0,0,1
users.ecs.soton.ac.uk/kst/adampi.htm,36,5,2,0,0,0,0,0,0,0,0,1
lleana.com,10,1,0,0,0,0,0,0,0,0,0,0
usespeak.com,12,1,0,0,0,0,0,0,0,0,0,0
http://financialaidtips.com/component/search/index.html?searchword=admission&submit=Rechercher&searchphrase=any&ordering=newest,127,2,5,0,0,0,0,0,0,0,0,1
newyork.sbnation.com/new-york-red-bulls/2011/2/10/1986813/new-york-red-bulls-announce-2011-schedule-2011-mls-all-star-game,122,2,6,14,0,0,0,0,0,0,0,1
http://www.rion.gov.gr/Default.aspx?tabid=314,45,4,3,0,0,0,0,0,0,0,0,1
go-vip.net,10,1,0,1,0,0,0,0,0,0,0,0
candsmasonryrestoration.net,27,1,0,0,0,0,0,0,0,0,0,1
ciklaorejom.my03.com/was/u.php,30,3,2,0,0,0,0,0,0,0,0,1
uazi.cn,7,1,0,0,0,0,0,0,0,0,0,0
www.nottingham.ac.uk/cs/,24,3,2,0,0,0,0,0,0,0,0,1
dramaguildnw.blogspot.com/,26,2,1,0,0,0,0,0,0,0,0,1
accommodation-all-scotland.com/region/highland/list0.php,56,2,3,2,0,0,0,0,0,0,0,1
weleague.jp,11,1,0,0,0,0,0,0,0,0,0,0
en.wikipedia.org/wiki/It%27s_Kind_of_a_Funny_Story,50,2,2,0,0,0,0,0,0,0,0,1
julialang.org,13,1,0,0,0,0,0,0,0,0,0,0
tripadvisor.in/ShowUserReviews-g155032-d155250-r71194840-Montreal_Museum_of_Fine_Arts_Musee_des_Beaux_Arts-Montreal_Quebec.html,127,2,1,5,0,0,0,0,0,0,0,1
http://susanbroccoli.com/index.php?option=com_content&view=article&id=17&Itemid=49,82,2,3,0,0,0,0,0,0,0,0,1
www.eastgate.com/storyspace/,28,2,2,0,0,0,0,0,0,0,0,1
sanfrancisco.menupages.com/restaurants/thai-house-express-2/,60,2,3,3,0,0,0,0,0,0,0,1
adelbridge.com,14,1,0,0,0,0,0,0,0,0,0,0
www649.paypal.ca.65493.securessl-710.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,82,7,5,1,0,0,0,0,0,1,0,1
csgrid.org,10,1,0,0,0,0,0,0,0,0,0,0
installeranalytics.com,22,1,0,0,0,0,0,0,0,0,0,0
reportablenews.com,18,1,0,0,0,0,0,0,0,0,0,0
fentybeauty.com,15,1,0,0,0,0,0,0,0,0,0,0
jane-finch.com/interviews.htm,29,2,1,1,0,0,0,0,0,0,0,1
cactus-telegram-casino.site,27,1,0,2,0,0,0,0,0,0,0,0
legacy.com/obituaries/montrealgazette/obituary.aspx?n=roger-o-beauchemin&pid=153382536&fhid=10783,97,2,3,2,0,0,0,0,0,0,0,1
http://www.jardinerie-beloeil.be/index.html,43,3,3,1,0,0,0,0,0,0,0,1
http://www.swaledaleroadrunners.co.uk/richmond-castle-10k.1,59,4,3,2,0,0,0,0,0,0,0,1
http://9779.info/%E4%BC%98%E7%A7%80%E5%8D%A1%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB/,81,1,4,0,0,0,0,0,0,0,0,1
www.redflymarketing.com/blog/,29,2,2,0,0,0,0,0,0,0,0,1
tidyup.company,14,1,0,0,0,0,0,0,0,0,0,1
nooooooooooooooo.com,20,1,0,0,0,0,0,0,0,0,0,0
tgmissouri.com/,15,1,1,0,0,0,0,0,0,0,0,1
miniwebtool.com,15,1,0,0,0,0,0,0,0,0,0,0
facebook.com/group.php?gid=11481013540,38,2,1,0,0,0,0,0,0,0,0,1
starcline.net,13,1,0,0,0,0,0,0,0,0,0,0
http://www.honarcinema.com/index.php?view=article&catid=1:latest-news&id=4368:2012-09-29-09-48-58&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=1,169,3,3,6,0,0,0,0,0,0,0,1
poketoto.store,14,1,0,0,0,0,0,0,0,0,0,0
hww.ca,6,1,0,0,0,0,0,0,0,0,0,0
primeserv.com,13,1,0,0,0,0,0,0,0,0,0,0
www.bahadirelektronik.net/secure-ADremax.html,45,3,1,1,0,0,0,0,0,1,0,1
gfny.com,8,1,0,0,0,0,0,0,0,0,0,0
wmbs590.com/,12,1,1,0,0,0,0,0,0,0,0,1
hebgt.com,9,1,0,0,0,0,0,0,0,0,0,0
http://distractify.com/post/related/id/55526ac84a0c4b6154d5da68/skip/20/limit/10/back/0,87,1,12,0,0,0,0,0,0,0,0,1
scribd.com/doc/55933743/Op-Ed-Politics-of-Liberal-Leadership-distract-from-real-Party-renewal-May-21-2011,105,1,3,13,0,0,0,0,0,0,0,1
vdi-nachrichten.com,19,1,0,1,0,0,0,0,0,0,0,0
magiccars.com,13,1,0,0,0,0,0,0,0,0,0,0
direct-link.net,15,1,0,1,0,0,0,0,0,0,0,0
ehow.com/about_6555958_film-executive-producer-job-description.html,67,2,1,4,0,0,0,0,0,0,0,1
http://5121188.com/yiyuanxiangguan/yuyueguahao/20141020/267.html,64,2,6,0,0,0,0,0,0,0,0,1
vellithiramusic.net/2011/03/game-2011-vbr-mp3-320kbps-hindi/,60,1,4,5,0,0,0,0,0,0,0,1
okeycar.com,11,1,0,0,0,0,0,0,0,0,0,0
lelscans.net,12,1,0,0,0,0,0,0,0,0,0,0
themandalamag.com/past.html,27,2,1,0,0,0,0,0,0,0,0,1
somogyim.hu,11,1,0,0,0,0,0,0,0,0,0,0
http://www.sandomenicoresidence.com/index.php?option=com_content&view=article&id=27&lang=en,91,3,3,0,0,0,0,0,0,0,0,1
reviews.io,10,1,0,0,0,0,0,0,0,0,0,0
ancestry.de,11,1,0,0,0,0,0,0,0,0,0,0
http://thenextweb.com/media/2015/05/12/verizon-is-buying-aol-for-4-4-billion-in-cash/gtm.js,91,2,8,9,0,0,0,0,0,0,0,1
unos.org,8,1,0,0,0,0,0,0,0,0,0,0
extremetube.com/gay/video/adam-russo-and-troy-michaels-59934,60,1,3,5,0,0,0,0,0,0,0,1
ericgerber.com/,15,1,1,0,0,0,0,0,0,0,0,1
nortechcss.com,14,1,0,0,0,0,0,0,0,0,0,0
clearent.net,12,1,0,0,0,0,0,0,0,0,0,0
livpure.com,11,1,0,0,0,0,0,0,0,0,0,0
wvhooligan.com/2011/10/24/12369/2011-expansion-draft-list-toronto-fc/,69,1,6,5,0,0,0,0,0,0,0,1
linkedin.com/in/mlrvpl,22,1,2,0,0,0,0,0,0,0,0,1
http://mic.com/articles/116370/avengers-stars-sexist-jokes-illustrate-a-major-problem-with-the-comic-book-industry,114,1,5,12,0,0,0,0,0,0,0,1
infomaniakusercontent.com,25,1,0,0,0,0,0,0,0,0,0,0
opelexpert.gr,13,1,0,0,0,0,0,0,0,0,0,0
bluemountainstateseason3episode1.webnode.com/,45,2,1,0,0,0,0,0,0,0,0,1
http://toyotagujranwala.com/index.php?option=com_content&view=article&id=81&Itemid=28,85,2,3,0,0,0,0,0,0,0,0,1
absoluteastronomy.com/topics/Holly_Black,40,1,2,0,0,0,0,0,0,0,0,1
cumberlandpioneers.com/volume2.html,35,2,1,0,0,0,0,0,0,0,0,1
www.angelfire.com/pa/mswlogoinfo/OOP.html,41,3,3,0,0,0,0,0,0,0,0,1
bdnameserver.com,16,1,0,0,0,0,0,0,0,0,0,0
agriculture.gov.au,18,2,0,0,0,0,0,0,0,0,0,0
76558paypal72417.techniicall.com/25276049332574246863?cmd=i5f6y516t5463656z556u446u5h636x5o596c4z5u5j4b676,106,2,1,0,0,0,0,0,0,0,0,1
formulastore.in.th,18,2,0,0,0,0,0,0,0,0,0,0
