url_length,num_dots,num_slashes,num_hyphens,has_https,has_ip,kw_login,kw_verify,kw_update,kw_secure,kw_account,subdomain_count,domain_length,tld_length,has_at_symbol,double_slash,consecutive_digits,special_chars_count,has_port,redirect_indicator,query_params_count,form_action,external_links,embedded_objects,javascript_indicators,suspicious_tld,punycode_present,extra_slashes,long_domain,percent_encoding,mixed_http_https,label
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
16,1,0,1,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,1,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
30,1,0,2,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,1,0,1,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,1,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
22,1,0,2,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,1,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,1,0,1,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
21,1,0,1,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,1,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,1,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,1,0,2,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,1,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,2,0,1,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
